21,Apr,2013,04:22:01,48.69,
21,Apr,2013,04:23:01,48.69,
21,Apr,2013,04:24:01,48.15,
21,Apr,2013,04:25:02,49.23,
21,Apr,2013,04:26:01,48.69,
21,Apr,2013,04:27:02,48.69,
21,Apr,2013,04:27:20,48.69,
21,Apr,2013,04:28:01,48.69,
21,Apr,2013,04:29:01,48.69,
21,Apr,2013,04:30:01,48.69,
21,Apr,2013,04:31:01,48.69,
21,Apr,2013,04:32:01,48.69,
21,Apr,2013,04:33:02,48.15,
21,Apr,2013,04:34:02,48.69,
21,Apr,2013,04:35:01,48.69,
21,Apr,2013,04:36:01,48.69,
21,Apr,2013,04:37:02,47.61,
21,Apr,2013,04:38:02,48.15,
21,Apr,2013,04:39:02,48.69,
21,Apr,2013,04:40:01,48.69,
21,Apr,2013,04:41:02,48.69,
21,Apr,2013,04:42:01,47.61,
21,Apr,2013,04:44:03,48.15,
21,Apr,2013,04:44:03,48.15,
21,Apr,2013,04:44:37,48.15,
21,Apr,2013,04:44:37,48.15,
21,Apr,2013,04:45:02,48.15,
21,Apr,2013,04:45:37,48.69,
21,Apr,2013,04:46:02,48.15,
21,Apr,2013,04:46:38,48.15,
21,Apr,2013,04:47:02,48.69,
21,Apr,2013,04:47:36,48.69,
21,Apr,2013,04:48:03,48.69,
21,Apr,2013,04:48:39,48.69,
21,Apr,2013,04:49:02,48.69,
21,Apr,2013,04:49:36,48.69,
21,Apr,2013,04:50:02,48.69,
21,Apr,2013,04:50:36,48.69,
21,Apr,2013,04:50:41,48.69,
21,Apr,2013,04:51:02,48.69,
21,Apr,2013,04:51:38,48.69,
21,Apr,2013,04:52:02,49.23,
21,Apr,2013,04:52:36,49.23,
21,Apr,2013,04:52:36,49.23,
21,Apr,2013,04:53:02,48.69,
21,Apr,2013,04:53:37,48.69,
21,Apr,2013,04:54:01,49.23,
21,Apr,2013,04:54:45,48.69,
21,Apr,2013,04:54:44,48.69,
21,Apr,2013,04:55:03,48.69,
21,Apr,2013,04:55:10,48.69,
21,Apr,2013,04:55:41,48.69,
21,Apr,2013,04:56:02,49.76,
21,Apr,2013,04:56:41,48.69,
21,Apr,2013,04:57:02,49.76,
21,Apr,2013,04:57:45,50.84,
21,Apr,2013,04:58:02,49.76,
21,Apr,2013,04:58:39,49.23,
21,Apr,2013,04:59:02,48.69,
21,Apr,2013,04:59:41,48.69,
21,Apr,2013,05:00:01,48.69,
21,Apr,2013,05:00:42,48.69,
21,Apr,2013,05:01:02,48.69,
21,Apr,2013,05:01:46,48.69,
21,Apr,2013,05:02:03,48.15,
21,Apr,2013,05:02:43,48.69,
21,Apr,2013,05:03:03,49.23,
21,Apr,2013,05:03:46,48.69,
21,Apr,2013,05:04:03,49.23,
21,Apr,2013,05:04:41,48.69,
21,Apr,2013,05:05:02,48.69,
21,Apr,2013,05:05:45,48.69,
21,Apr,2013,05:06:02,49.23,
21,Apr,2013,05:06:43,48.69,
21,Apr,2013,05:07:04,48.69,
21,Apr,2013,05:07:46,48.69,
21,Apr,2013,05:08:06,48.69,
21,Apr,2013,05:08:46,48.69,
21,Apr,2013,05:09:05,48.69,
21,Apr,2013,05:09:46,48.15,
21,Apr,2013,05:11:02,47.61,
21,Apr,2013,05:11:44,47.61,
21,Apr,2013,05:12:01,47.61,
21,Apr,2013,05:12:42,48.15,
21,Apr,2013,05:13:02,48.69,
21,Apr,2013,05:13:46,48.15,
21,Apr,2013,05:14:06,47.61,
21,Apr,2013,05:14:46,48.15,
21,Apr,2013,05:15:06,47.61,
21,Apr,2013,05:15:46,48.15,
21,Apr,2013,05:16:05,47.61,
21,Apr,2013,05:16:45,48.69,
21,Apr,2013,05:17:05,48.69,
21,Apr,2013,05:17:51,48.69,
21,Apr,2013,05:18:03,48.69,
21,Apr,2013,05:18:44,48.69,
21,Apr,2013,05:19:04,48.69,
21,Apr,2013,05:19:47,48.69,
21,Apr,2013,05:20:01,48.69,
21,Apr,2013,05:20:42,48.69,
21,Apr,2013,05:21:03,48.69,
21,Apr,2013,05:21:47,48.15,
21,Apr,2013,05:22:02,48.69,
21,Apr,2013,05:22:43,48.69,
21,Apr,2013,05:23:03,48.69,
21,Apr,2013,05:23:47,47.61,
21,Apr,2013,05:24:02,48.69,
21,Apr,2013,05:24:43,48.15,
21,Apr,2013,05:25:03,47.61,
21,Apr,2013,05:25:44,48.69,
21,Apr,2013,05:26:04,48.15,
21,Apr,2013,05:26:41,47.61,
21,Apr,2013,05:27:02,47.61,
21,Apr,2013,05:27:47,48.69,
21,Apr,2013,05:28:02,48.69,
21,Apr,2013,05:28:43,47.61,
21,Apr,2013,05:29:02,48.69,
21,Apr,2013,05:29:46,48.15,
21,Apr,2013,05:30:02,48.69,
21,Apr,2013,05:30:43,48.69,
21,Apr,2013,05:31:03,49.76,
21,Apr,2013,05:31:54,50.30,
21,Apr,2013,05:32:02,49.76,
21,Apr,2013,05:32:44,48.69,
21,Apr,2013,05:33:03,48.69,
21,Apr,2013,05:33:41,48.69,
21,Apr,2013,05:34:01,48.69,
21,Apr,2013,05:34:41,47.61,
21,Apr,2013,05:35:02,48.15,
21,Apr,2013,05:35:42,48.69,
21,Apr,2013,05:36:03,49.23,
21,Apr,2013,05:36:45,49.76,
21,Apr,2013,05:37:05,50.30,
21,Apr,2013,05:37:50,50.84,
21,Apr,2013,05:38:03,50.30,
21,Apr,2013,05:38:50,48.69,
21,Apr,2013,05:39:04,49.23,
21,Apr,2013,05:39:51,48.69,
21,Apr,2013,05:40:09,48.69,
21,Apr,2013,05:40:37,47.61,
21,Apr,2013,05:41:02,48.15,
21,Apr,2013,05:41:30,48.15,
21,Apr,2013,05:42:02,47.61,
21,Apr,2013,05:42:30,47.61,
21,Apr,2013,05:43:02,47.07,
21,Apr,2013,05:43:32,47.07,
21,Apr,2013,05:44:08,47.07,
21,Apr,2013,05:44:35,47.61,
21,Apr,2013,05:45:02,46.54,
21,Apr,2013,05:47:00,47.61,
21,Apr,2013,05:47:47,47.07,
21,Apr,2013,05:48:05,47.61,
21,Apr,2013,05:48:48,47.07,
21,Apr,2013,05:49:02,47.07,
21,Apr,2013,05:49:43,46.54,
21,Apr,2013,05:50:02,47.07,
21,Apr,2013,05:50:46,47.07,
21,Apr,2013,05:52:02,46.00,
21,Apr,2013,05:52:46,46.54,
21,Apr,2013,05:53:03,46.54,
21,Apr,2013,05:53:45,48.69,
21,Apr,2013,05:54:02,48.69,
21,Apr,2013,05:54:48,48.69,
21,Apr,2013,05:56:03,49.23,
21,Apr,2013,05:56:50,48.69,
21,Apr,2013,05:57:03,49.23,
21,Apr,2013,05:57:44,47.07,
21,Apr,2013,05:58:02,47.61,
21,Apr,2013,05:58:49,48.69,
21,Apr,2013,05:59:04,48.69,
21,Apr,2013,05:59:47,48.69,
21,Apr,2013,06:00:04,49.23,
21,Apr,2013,06:00:56,48.69,
21,Apr,2013,06:01:03,48.69,
21,Apr,2013,06:08:35,46.54,
21,Apr,2013,06:09:02,46.54,
21,Apr,2013,06:09:20,46.54,
21,Apr,2013,06:10:05,47.07,
21,Apr,2013,06:10:46,46.54,
21,Apr,2013,06:11:02,47.61,
21,Apr,2013,06:11:46,48.69,
21,Apr,2013,06:13:03,48.69,
21,Apr,2013,06:13:57,49.76,
21,Apr,2013,06:15:02,49.76,
21,Apr,2013,06:16:02,49.76,
21,Apr,2013,06:17:02,49.76,
21,Apr,2013,06:18:02,50.30,
21,Apr,2013,06:25:06,48.69,
21,Apr,2013,06:25:16,48.69,
21,Apr,2013,06:25:49,48.69,
21,Apr,2013,06:26:03,48.69,
21,Apr,2013,06:27:07,48.69,
21,Apr,2013,06:27:45,48.69,
21,Apr,2013,06:28:06,48.69,
21,Apr,2013,06:28:43,48.15,
21,Apr,2013,06:29:02,47.61,
21,Apr,2013,06:29:54,47.61,
21,Apr,2013,06:30:04,48.15,
21,Apr,2013,06:30:45,47.61,
21,Apr,2013,06:31:03,48.15,
21,Apr,2013,06:31:45,47.61,
21,Apr,2013,06:32:05,48.69,
21,Apr,2013,06:32:48,47.61,
21,Apr,2013,06:33:02,48.15,
21,Apr,2013,06:33:42,48.15,
21,Apr,2013,06:34:03,48.69,
21,Apr,2013,06:34:47,48.15,
21,Apr,2013,06:35:05,47.61,
21,Apr,2013,06:35:49,47.61,
21,Apr,2013,06:36:03,47.61,
21,Apr,2013,06:36:43,47.07,
21,Apr,2013,06:37:01,47.61,
21,Apr,2013,06:37:40,47.61,
21,Apr,2013,06:38:06,47.61,
21,Apr,2013,06:38:46,48.15,
21,Apr,2013,06:39:02,48.69,
21,Apr,2013,06:40:02,48.15,
21,Apr,2013,06:39:46,48.15,
21,Apr,2013,06:41:05,47.61,
21,Apr,2013,06:42:02,47.61,
21,Apr,2013,06:42:46,48.15,
21,Apr,2013,06:43:04,48.15,
21,Apr,2013,06:43:46,48.15,
21,Apr,2013,06:44:02,48.69,
